Client_ID,State,Facility_Type,Monthly_Cost ,Performance_Score,Optimization_Process,Monthly_Cost_Savings ,Employees_on_Site
4376,Bayelsa,Data Center,377915,62.22,Space Utilization,41641,303
12604,Kaduna,Data Center,210984,67.11,Energy Efficiency,47247,310
3258,Ondo,Manufacturing Plant,444128,73.6,Space Utilization,35186,310
14264,Lagos,Warehouse,266663,68.14,Space Utilization,42554,82
14908,Yobe,Manufacturing Plant,373186,84.66,Sustainable Practices,26133,361
18107,Taraba,Office,371383,93.8,Security Enhancement,28942,365
3837,Ondo,Data Center,439829,97.67,Sustainable Practices,6145,416
13396,Ogun,Data Center,333505,64.97,Space Utilization,22460,30
14475,Jigawa,Retail Store,72360,79.02,Sustainable Practices,17838,289
18558,Kano,Warehouse,178811,82.84,Space Utilization,15764,495
8720,Benue,Retail Store,452763,98.42,Security Enhancement,25836,309
8443,Bauchi,Office,162234,86.41,Sustainable Practices,5477,309
7070,Sokoto,Office,66612,88.32,Energy Efficiency,35646,451
13949,Kano,Retail Store,479377,86.25,Security Enhancement,39006,222
13906,Adamawa,Data Center,53202,74.88,Space Utilization,38108,419
7150,Delta,Retail Store,119338,78.48,Preventive Maintenance,47240,384
11083,Oyo,Data Center,446021,98.7,Preventive Maintenance,11308,426
13615,Oyo,Manufacturing Plant,136187,73.75,Preventive Maintenance,10294,125
13152,Katsina,Retail Store,272053,63.83,Preventive Maintenance,39795,241
17626,Lagos,Manufacturing Plant,224346,85.46,Sustainable Practices,34592,224
6425,Ogun,Data Center,270793,62.55,Sustainable Practices,26604,107
1471,Niger,Retail Store,205824,94.27,Space Utilization,45817,411
19100,Lagos,Warehouse,272958,88.17,Sustainable Practices,24672,447
16593,Katsina,Warehouse,392482,97.33,Energy Efficiency,12014,352
2673,Zamfara,Warehouse,343632,91.91,Energy Efficiency,48084,471
7157,Gombe,Retail Store,174111,70.11,Sustainable Practices,16793,390
12384,Imo,Manufacturing Plant,456998,65.48,Energy Efficiency,26558,40
11546,Zamfara,Data Center,237082,86.08,Sustainable Practices,22488,110
3662,Kaduna,Manufacturing Plant,191677,76.02,Preventive Maintenance,13092,358
12363,Taraba,Retail Store,75692,61.39,Space Utilization,34387,354
5459,Bayelsa,Office,212914,72.61,Sustainable Practices,46426,307
2576,Osun,Data Center,427511,62.96,Sustainable Practices,14356,493
10045,Delta,Warehouse,121616,85.21,Preventive Maintenance,23033,333
5418,Kwara,Warehouse,152412,71.83,Preventive Maintenance,13910,94
12814,Yobe,Warehouse,230597,75.3,Energy Efficiency,29090,475
481,Katsina,Office,236715,77.21,Preventive Maintenance,35101,154
12210,Taraba,Data Center,234121,79.57,Space Utilization,35294,339
12028,Rivers,Warehouse,129740,70.44,Preventive Maintenance,48314,297
12917,Kano,Retail Store,442240,95.86,Preventive Maintenance,9906,254
10569,Cross River,Data Center,101715,65.01,Preventive Maintenance,8192,25
10535,Bayelsa,Retail Store,300137,71.57,Security Enhancement,36719,437
9089,Cross River,Office,321865,78.67,Security Enhancement,48775,433
11415,Edo,Office,159570,99.3,Security Enhancement,29361,206
15725,Bayelsa,Data Center,204636,84.96,Preventive Maintenance,49598,29
8483,Niger,Retail Store,51175,94.32,Sustainable Practices,19638,307
7630,Borno,Office,406909,76.07,Space Utilization,40126,216
18298,Delta,Office,199198,86.13,Sustainable Practices,12948,170
14951,Ogun,Office,480916,90.91,Preventive Maintenance,9738,441
16069,Yobe,Warehouse,197432,82.84,Sustainable Practices,5668,293
12303,Zamfara,Retail Store,289899,70.84,Space Utilization,6428,87
12890,Sokoto,Manufacturing Plant,224859,94.45,Energy Efficiency,26987,403
9874,Enugu,Office,384432,77.31,Preventive Maintenance,40780,247
8128,Ogun,Manufacturing Plant,240345,84.73,Sustainable Practices,17324,418
12498,Katsina,Office,163616,62.36,Space Utilization,24098,331
2353,Kaduna,Manufacturing Plant,64857,91.69,Preventive Maintenance,10041,390
2481,Benue,Office,75687,62.44,Energy Efficiency,35654,182
9363,Bayelsa,Data Center,333551,60.85,Space Utilization,13014,60
7276,Zamfara,Office,246123,79.74,Security Enhancement,28359,406
5796,Ogun,Data Center,314320,70.39,Energy Efficiency,11867,62
15295,Bayelsa,Data Center,261471,62.53,Preventive Maintenance,8276,191
7951,Osun,Warehouse,388065,73.92,Security Enhancement,28936,352
16109,Ekiti,Warehouse,392755,79.89,Security Enhancement,39698,5
11182,Kebbi,Manufacturing Plant,162113,82.48,Energy Efficiency,12739,352
4866,Imo,Data Center,345960,85.92,Sustainable Practices,35273,476
15070,Ekiti,Manufacturing Plant,207638,99.64,Security Enhancement,11696,189
2456,Ekiti,Office,397440,78.96,Security Enhancement,31043,77
277,Kebbi,Retail Store,138904,90.91,Energy Efficiency,15921,448
6683,Plateau,Warehouse,441533,63.81,Energy Efficiency,49500,429
2032,Kano,Manufacturing Plant,347219,66.78,Space Utilization,24262,138
8796,Ebonyi,Warehouse,429163,60.5,Preventive Maintenance,24528,477
9869,Enugu,Data Center,282203,96.63,Security Enhancement,9258,332
13657,Akwa Ibom,Manufacturing Plant,117899,60.81,Space Utilization,27079,363
8770,Kebbi,Retail Store,428703,66.04,Energy Efficiency,33944,148
14482,Yobe,Manufacturing Plant,188752,69.82,Space Utilization,9597,106
7050,Oyo,Manufacturing Plant,329682,82.09,Energy Efficiency,18952,440
10540,Delta,Retail Store,244543,62.61,Security Enhancement,16267,435
11680,Taraba,Office,94128,62.43,Energy Efficiency,33970,28
6846,Abia,Office,72544,61.8,Sustainable Practices,12072,175
2122,Akwa Ibom,Warehouse,299650,95.43,Energy Efficiency,20512,368
15761,Nasarawa,Warehouse,122133,90.46,Sustainable Practices,20711,98
18404,Benue,Office,167223,75.95,Sustainable Practices,40847,18
13399,Oyo,Warehouse,312671,88.72,Preventive Maintenance,40973,211
1730,Rivers,Retail Store,97275,63.99,Energy Efficiency,12772,113
15557,Ondo,Retail Store,352423,63.18,Space Utilization,33116,359
3178,Lagos,Data Center,496726,85.84,Space Utilization,46227,485
19154,Lagos,Office,105285,96.01,Preventive Maintenance,36840,198
17351,Kogi,Data Center,163165,66.86,Preventive Maintenance,30953,335
4917,Kogi,Warehouse,228965,66.74,Sustainable Practices,24334,271
4136,Lagos,Retail Store,259151,89.02,Security Enhancement,15770,122
14153,Delta,Data Center,151648,97.35,Preventive Maintenance,24631,191
4837,Cross River,Data Center,265028,84.97,Energy Efficiency,39278,200
10607,Nasarawa,Data Center,102725,78.67,Energy Efficiency,27044,234
10031,Kwara,Warehouse,363044,97.41,Security Enhancement,25428,242
14676,Bauchi,Manufacturing Plant,459550,76.05,Sustainable Practices,23754,292
8729,Gombe,Retail Store,405711,96.63,Preventive Maintenance,5684,443
19750,Kwara,Warehouse,435613,64.95,Sustainable Practices,42791,209
12777,Kwara,Data Center,219276,65.01,Sustainable Practices,34774,46
14300,Cross River,Data Center,352542,91.78,Space Utilization,33016,331
13369,Kwara,Data Center,188181,75.13,Sustainable Practices,24801,188
15695,Anambra,Retail Store,213316,65.22,Preventive Maintenance,23601,490
12892,Anambra,Office,129490,85.24,Security Enhancement,19092,267
14663,Cross River,Manufacturing Plant,271578,81.09,Security Enhancement,46713,203
7539,Katsina,Manufacturing Plant,345563,78.74,Preventive Maintenance,27067,65
9185,Abia,Office,68851,73.08,Sustainable Practices,21912,436
13978,Borno,Office,298622,66.85,Security Enhancement,48098,85
7913,Kaduna,Manufacturing Plant,472567,85.12,Sustainable Practices,9044,417
7540,Lagos,Warehouse,292130,78.56,Preventive Maintenance,32534,141
16745,Kebbi,Data Center,128072,70.12,Preventive Maintenance,36948,402
3777,Cross River,Warehouse,475419,77.7,Preventive Maintenance,49712,12
17518,Rivers,Office,170058,99.31,Space Utilization,44711,37
12185,Katsina,Manufacturing Plant,495286,66.13,Preventive Maintenance,15278,330
12872,Enugu,Data Center,70207,61.03,Space Utilization,35480,471
1614,Kano,Data Center,179244,69.82,Preventive Maintenance,44394,455
6516,Rivers,Retail Store,182365,88.39,Sustainable Practices,12800,456
16170,Taraba,Manufacturing Plant,54562,80.9,Sustainable Practices,12802,57
970,Enugu,Office,153917,66.21,Energy Efficiency,33494,395
129,Plateau,Office,308952,97.35,Energy Efficiency,13885,344
3740,Nasarawa,Manufacturing Plant,443623,65.91,Preventive Maintenance,7981,341
828,Abia,Manufacturing Plant,236835,97.12,Preventive Maintenance,17090,423
18962,Sokoto,Retail Store,429775,81.17,Sustainable Practices,12954,169
9541,Enugu,Data Center,65867,85.31,Sustainable Practices,20924,452
14325,Benue,Manufacturing Plant,192341,84.31,Sustainable Practices,7890,434
8130,Plateau,Manufacturing Plant,323081,62.83,Energy Efficiency,13067,26
9524,Akwa Ibom,Office,239403,87.29,Energy Efficiency,8650,457
3245,Kano,Data Center,328020,85.05,Space Utilization,26830,170
7806,Jigawa,Data Center,386431,80.54,Security Enhancement,46608,436
7693,Delta,Retail Store,243236,95.03,Sustainable Practices,5530,113
368,Nasarawa,Office,249858,66.56,Preventive Maintenance,16075,76
19423,Cross River,Data Center,312433,81.95,Space Utilization,27523,298
3309,Kwara,Data Center,331338,76.53,Security Enhancement,40876,207
108,Yobe,Office,153247,92.9,Preventive Maintenance,10409,375
7349,Kwara,Retail Store,213790,85.65,Preventive Maintenance,6144,388
10350,Kwara,Warehouse,175812,89.75,Sustainable Practices,47444,171
9425,Enugu,Retail Store,436315,97.4,Space Utilization,9825,212
10454,Bayelsa,Retail Store,75873,95.72,Preventive Maintenance,39062,452
12549,Ekiti,Office,493268,73.7,Security Enhancement,23587,331
9122,Kano,Manufacturing Plant,278404,95.56,Security Enhancement,38832,192
3815,Nasarawa,Data Center,334906,63.94,Sustainable Practices,27169,167
7927,Adamawa,Data Center,153715,63.77,Preventive Maintenance,32165,494
17160,Delta,Warehouse,128022,97.31,Sustainable Practices,9927,107
546,Delta,Retail Store,143956,65.46,Sustainable Practices,33045,454
2955,Ebonyi,Manufacturing Plant,113864,90.83,Space Utilization,32143,450
19609,Enugu,Office,461486,66.85,Space Utilization,37019,268
6022,Lagos,Retail Store,430105,71.03,Security Enhancement,21391,322
17666,Bauchi,Warehouse,325775,63.1,Preventive Maintenance,22939,74
3160,Adamawa,Data Center,386033,87.74,Preventive Maintenance,36836,376
6202,Zamfara,Manufacturing Plant,363652,92.66,Energy Efficiency,5211,320
215,Bauchi,Office,167167,75.69,Security Enhancement,49297,180
89,Abia,Office,239543,99,Security Enhancement,26161,313
12989,Delta,Office,263062,91.29,Space Utilization,38987,30
4084,Ondo,Data Center,294714,98.78,Security Enhancement,44221,128
13832,Oyo,Office,395268,85.82,Sustainable Practices,36993,419
12234,Zamfara,Warehouse,222855,96.69,Security Enhancement,24742,418
17503,Imo,Manufacturing Plant,262103,98.07,Space Utilization,10858,57
19832,Kebbi,Office,219486,61.24,Space Utilization,6085,374
12815,Abia,Warehouse,367498,85.34,Sustainable Practices,36529,321
16174,Anambra,Warehouse,64482,67.09,Space Utilization,36763,290
17201,Imo,Office,97839,89.19,Preventive Maintenance,46746,426
15083,Sokoto,Retail Store,103121,89.02,Security Enhancement,21686,440
11869,Taraba,Data Center,485027,93.94,Security Enhancement,41323,288
5018,Jigawa,Manufacturing Plant,243546,82.12,Energy Efficiency,40993,225
2219,Ondo,Manufacturing Plant,132370,93.06,Sustainable Practices,33424,267
13064,Bayelsa,Retail Store,163790,61.85,Preventive Maintenance,32904,338
9562,Delta,Manufacturing Plant,192179,87.83,Sustainable Practices,49681,78
11735,Kaduna,Office,57181,95.32,Energy Efficiency,12309,285
10641,Imo,Retail Store,143727,96.75,Sustainable Practices,35551,175
15896,Kogi,Data Center,127777,78.11,Security Enhancement,9969,244
18276,Katsina,Retail Store,135283,68.27,Security Enhancement,27320,438
4619,Enugu,Manufacturing Plant,441129,80.06,Preventive Maintenance,37889,249
641,Nasarawa,Data Center,256857,99.24,Preventive Maintenance,32252,205
4482,Ondo,Warehouse,271250,93,Space Utilization,26140,459
17306,Gombe,Data Center,463627,75.41,Sustainable Practices,12534,68
18736,Kano,Retail Store,134615,74.52,Preventive Maintenance,9409,285
10313,Bauchi,Manufacturing Plant,220051,90.16,Space Utilization,36195,269
4702,Osun,Data Center,425151,71.07,Space Utilization,13862,32
1711,Taraba,Warehouse,456061,60.41,Preventive Maintenance,40219,208
6665,Anambra,Warehouse,381678,78.05,Energy Efficiency,32920,115
18216,Bayelsa,Data Center,310321,85.77,Energy Efficiency,39618,33
11699,Plateau,Office,467519,62.82,Energy Efficiency,49875,66
9066,Anambra,Retail Store,254690,77.52,Preventive Maintenance,39355,70
7082,Abia,Retail Store,414163,63.04,Sustainable Practices,44512,141
9004,Bayelsa,Data Center,348372,71.48,Sustainable Practices,32155,365
11660,Kwara,Office,99139,87.64,Security Enhancement,19326,195
2826,Zamfara,Warehouse,278611,88.71,Energy Efficiency,23014,81
13317,Oyo,Manufacturing Plant,84994,97.5,Energy Efficiency,40492,222
19632,Sokoto,Retail Store,192442,79.41,Preventive Maintenance,46683,193
7644,Akwa Ibom,Retail Store,325004,75.86,Space Utilization,11116,154
19059,Sokoto,Manufacturing Plant,214979,77.45,Security Enhancement,15764,324
17044,Kaduna,Warehouse,358408,97.49,Preventive Maintenance,19959,368
1256,Bauchi,Warehouse,174314,79.35,Space Utilization,27705,287
12390,Ebonyi,Office,265097,97.6,Energy Efficiency,36919,248
5922,Jigawa,Manufacturing Plant,181778,82.97,Space Utilization,41400,486
2869,Bayelsa,Retail Store,271353,78.63,Security Enhancement,30938,161
16327,Osun,Data Center,312338,61.72,Security Enhancement,43615,340
10450,Ogun,Office,286584,64.08,Sustainable Practices,25446,300
11845,Adamawa,Office,219822,86.9,Preventive Maintenance,31254,238
8734,Katsina,Office,314957,65.61,Sustainable Practices,21166,53
12658,Kano,Manufacturing Plant,396487,73.54,Preventive Maintenance,5431,19
14535,Edo,Retail Store,358426,75.71,Space Utilization,15758,290
2346,Cross River,Office,108228,86.74,Space Utilization,14769,342
248,Ebonyi,Data Center,312167,99.45,Sustainable Practices,33141,269
15826,Oyo,Retail Store,177886,95.95,Security Enhancement,20416,123
7920,Ogun,Retail Store,55841,66.95,Space Utilization,35119,255
16153,Rivers,Data Center,204839,87.79,Security Enhancement,37907,207
3214,Jigawa,Warehouse,383341,78.02,Space Utilization,31153,408
15933,Enugu,Retail Store,56626,79.71,Space Utilization,38265,293
6150,Bayelsa,Office,288373,81.7,Energy Efficiency,39171,360
908,Ekiti,Data Center,196525,62.28,Security Enhancement,7715,419
14502,Katsina,Warehouse,356186,93.16,Security Enhancement,16992,353
10342,Rivers,Manufacturing Plant,348297,74.98,Preventive Maintenance,34065,256
7174,Sokoto,Data Center,406754,92.74,Security Enhancement,28360,219
9134,Oyo,Retail Store,333497,78.57,Security Enhancement,27717,137
14054,Delta,Warehouse,101979,85.59,Preventive Maintenance,27217,90
6528,Taraba,Warehouse,294509,65.04,Preventive Maintenance,13337,439
18385,Delta,Warehouse,292278,97.34,Energy Efficiency,12478,46
6597,Delta,Warehouse,350786,76.24,Space Utilization,28131,311
8091,Borno,Manufacturing Plant,103027,89.12,Security Enhancement,14665,222
12887,Katsina,Office,54187,99.82,Sustainable Practices,24713,85
14158,Lagos,Warehouse,324153,72.96,Preventive Maintenance,35618,90
18844,Ebonyi,Warehouse,255497,96.35,Space Utilization,5619,142
2493,Osun,Retail Store,186472,67.78,Preventive Maintenance,42146,36
10163,Bayelsa,Office,96257,98.17,Security Enhancement,7379,177
8176,Kebbi,Manufacturing Plant,481658,75.72,Sustainable Practices,48229,288
14877,Ondo,Retail Store,409017,88.45,Energy Efficiency,7077,194
788,Adamawa,Office,235943,68.75,Space Utilization,44092,273
7859,Kogi,Office,205445,88.27,Security Enhancement,11353,459
7526,Delta,Manufacturing Plant,321270,80.25,Space Utilization,48520,499
1939,Yobe,Data Center,67953,67.21,Sustainable Practices,45014,147
15520,Benue,Retail Store,224983,98.12,Preventive Maintenance,45964,228
1574,Kogi,Warehouse,340789,79.07,Preventive Maintenance,49472,430
16726,Anambra,Manufacturing Plant,320599,84.77,Preventive Maintenance,18055,77
767,Zamfara,Manufacturing Plant,244135,91.14,Preventive Maintenance,34214,120
9349,Osun,Retail Store,301822,72.65,Space Utilization,18431,486
10985,Bayelsa,Retail Store,464610,95.55,Energy Efficiency,5441,410
17700,Bauchi,Office,364875,61.5,Energy Efficiency,27360,65
9750,Ogun,Office,196564,99.31,Sustainable Practices,43578,469
5935,Jigawa,Retail Store,327027,66.44,Energy Efficiency,12371,444
15487,Kwara,Data Center,119198,72.26,Energy Efficiency,48934,54
233,Abia,Retail Store,172025,82.97,Preventive Maintenance,12164,461
2542,Bayelsa,Warehouse,320759,95.74,Security Enhancement,30175,44
16886,Kwara,Retail Store,499226,73.36,Security Enhancement,38745,367
11908,Borno,Office,76523,79.45,Security Enhancement,8752,400
15672,Kogi,Manufacturing Plant,296528,75.95,Sustainable Practices,39106,488
12359,Kebbi,Retail Store,337139,73.65,Energy Efficiency,32310,274
8554,Kebbi,Manufacturing Plant,61760,75.55,Preventive Maintenance,35338,201
16945,Edo,Warehouse,476482,93.13,Preventive Maintenance,44167,70
5286,Sokoto,Data Center,307621,73.41,Security Enhancement,46228,397
11157,Imo,Data Center,295324,69.88,Preventive Maintenance,37340,133
3766,Benue,Warehouse,92824,81.51,Sustainable Practices,45162,174
8414,Delta,Manufacturing Plant,329567,88.36,Preventive Maintenance,13535,332
10909,Ebonyi,Manufacturing Plant,404731,92.82,Security Enhancement,25209,299
12429,Ogun,Retail Store,60066,89.05,Sustainable Practices,38399,228
3956,Benue,Office,490262,96.35,Sustainable Practices,17311,102
18397,Benue,Warehouse,66469,70.96,Sustainable Practices,15449,401
3837,Imo,Manufacturing Plant,241592,61.93,Preventive Maintenance,43044,96
4799,Delta,Retail Store,82057,80.64,Energy Efficiency,39564,271
17920,Katsina,Data Center,474569,93.65,Sustainable Practices,27229,37
8982,Gombe,Retail Store,378364,76.71,Sustainable Practices,34165,474
12266,Rivers,Office,404541,99.73,Security Enhancement,48964,416
